"Province","District","Market","Commodity","Average Price","Date"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibijumba","593","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Imyumbati","767","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Igitoki","550","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","IFI - Tilapia","4500","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibinyomoro","1800","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Amatunda","2500","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifu-imyumbati","1033","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifu - Ibigori - Mugurusu","1000","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ifu - Ibigori - Gashumba","1167","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo Shyushya","1000","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo Colta","1300","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibishyimbo Kiryumukwe","1467","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","ibitunguru-bitukura","1500","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibitunguru-umweru","1800","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Ibirayi- Kinigi Grade 1","700","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyama-ihene","5767","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyama-inka- Iroti","6000","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","inyama-inka-imvange","4867","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","inyama - inkoko - pondezi","3567","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyama - Inkoko - rwanda","5767","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","igi - irinyaRwanda","247","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Igi- Pondeze","150","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Umuceri-Tz","1950","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Umuceri Thailand","1517","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Umuceri - Umuhinde","1300","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Karoti","967","04/02/2024"
"Kigali City","NYARUGENGE","Nyarugenge Modern","Inyanya","1200","04/02/2024"
"Kigali City","GASABO","Batsinda","Inanasi","983","04/02/2024"
"Kigali City","GASABO","Batsinda","Igitoki","393","04/02/2024"
"Kigali City","GASABO","Batsinda","Imyumbati","483","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibijumba","333","04/02/2024"
"Kigali City","GASABO","Batsinda","Pome","483","04/02/2024"
"Kigali City","GASABO","Batsinda","Amacunga","1083","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibinyomoro","983","04/02/2024"
"Kigali City","GASABO","Batsinda","Amatunda","2083","04/02/2024"
"Kigali City","GASABO","Batsinda","ibitunguru-bitukura","1383","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibitunguru-umweru","1983","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibitonore","1483","04/02/2024"
"Kigali City","GASABO","Batsinda","Inyanya","1183","04/02/2024"
"Kigali City","GASABO","Batsinda","Imiteja","683","04/02/2024"
"Kigali City","GASABO","Batsinda","Karoti","583","04/02/2024"
"Kigali City","GASABO","Batsinda","Ubunyobwa","1583","04/02/2024"
"Kigali City","GASABO","Batsinda","Ingano","983","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibigori","443","04/02/2024"
"Kigali City","GASABO","Batsinda","Amasaka","717","04/02/2024"
"Kigali City","GASABO","Batsinda","Soya","783","04/02/2024"
"Kigali City","GASABO","Batsinda","IFI - Tomson","3433","04/02/2024"
"Kigali City","GASABO","Batsinda","Ifi - isambaza","8833","04/02/2024"
"Kigali City","GASABO","Batsinda","Ifi- Indagara-umunyu","2433","04/02/2024"
"Kigali City","GASABO","Batsinda","igi - irinyaRwanda","237","04/02/2024"
"Kigali City","GASABO","Batsinda","Igi- Pondeze","147","04/02/2024"
"Kigali City","GASABO","Batsinda","Inyama-ingurube","3433","04/02/2024"
"Kigali City","GASABO","Batsinda","Inyama - inkoko","3933","04/02/2024"
"Kigali City","GASABO","Batsinda","inyama-inka-imvange","4767","04/02/2024"
"Kigali City","GASABO","Batsinda","Inyama-inka- Iroti","6933","04/02/2024"
"Kigali City","GASABO","Batsinda","inshyushyu","543","04/02/2024"
"Kigali City","GASABO","Batsinda","Isukari","1583","04/02/2024"
"Kigali City","GASABO","Batsinda","Amavuta - Amamesa","2967","04/02/2024"
"Kigali City","GASABO","Batsinda","Amavuta ubuto","1983","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibirayi - Umweru","543","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibirayi- Kinigi Grade 2","593","04/02/2024"
"Kigali City","GASABO","Batsinda","Ifu - Ibigori - Mugurusu","983","04/02/2024"
"Kigali City","GASABO","Batsinda","Ifu - Ibigori - MINIMEX","1183","04/02/2024"
"Kigali City","GASABO","Batsinda","Ifu - Ibigori - Gashumba","1283","04/02/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Umuhinde","1383","04/02/2024"
"Kigali City","GASABO","Batsinda","Umuceri Pakistani","1383","04/02/2024"
"Kigali City","GASABO","Batsinda","Umuceri Thailand","1583","04/02/2024"
"Kigali City","GASABO","Batsinda","Umuceri-Tz","1683","04/02/2024"
"Kigali City","GASABO","Batsinda","Umuceri - RW - Kigori","1183","04/02/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Tz No 2","1483","04/02/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Rw - Luck rice","1283","04/02/2024"
"Kigali City","GASABO","Batsinda","Umuceri - Rw - Nyiraburyohe","1383","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo/Mutiki","983","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo Shyushya","683","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo Colta","1083","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo - Mushingiriro","683","04/02/2024"
"Kigali City","GASABO","Batsinda","Ibishyimbo Ibinyarwanda","583","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Urunyogwe","2450","04/02/2024"
"Western","KARONGI","Birambo","Ifu - Ibigori - Mugurusu","1000","04/02/2024"
"Western","KARONGI","Birambo","Indimu","900","04/02/2024"
"Western","KARONGI","Birambo","Inyama-inka- Iroti","4500","04/02/2024"
"Western","KARONGI","Birambo","inyama-inka-imvange","4000","04/02/2024"
"Western","KARONGI","Birambo","Inanasi","600","04/02/2024"
"Western","KARONGI","Birambo","Ubuki","6000","04/02/2024"
"Western","KARONGI","Birambo","IFI - Tomson","3500","04/02/2024"
"Western","KARONGI","Birambo","ibitunguru-bitukura","1400","04/02/2024"
"Western","KARONGI","Birambo","","100","04/02/2024"
"Western","KARONGI","Birambo","","200","04/02/2024"
"Western","KARONGI","Birambo","Ingurube","85000","04/02/2024"
"Western","KARONGI","Birambo","Intama","45000","04/02/2024"
"Western","KARONGI","Birambo","Ihene","55000","04/02/2024"
"Western","KARONGI","Birambo","Ikimasa","250000","04/02/2024"
"Western","KARONGI","Birambo","Inka","440000","04/02/2024"
"Western","KARONGI","Birambo","Inyama - Urukwavu","4000","04/02/2024"
"Western","KARONGI","Birambo","Urukwavu","4000","04/02/2024"
"Western","KARONGI","Birambo","Inkoko","7500","04/02/2024"
"Western","KARONGI","Birambo","Uree","660","04/02/2024"
"Western","KARONGI","Birambo","Ibirayi - Umweru","570","04/02/2024"
"Western","KARONGI","Birambo","Ibirayi - Rutuku","600","04/02/2024"
"Western","KARONGI","Birambo","Ibirayi - Kuruseke","600","04/02/2024"
"Western","KARONGI","Birambo","Ditane","6400","04/02/2024"
"Western","KARONGI","Birambo","ibirayi - Kuruza","580","04/02/2024"
"Western","KARONGI","Birambo","Amavuta - Amamesa","2000","04/02/2024"
"Western","KARONGI","Birambo","Amavuta ubuto","2400","04/02/2024"
"Western","KARONGI","Birambo","Ibinyomoro","1500","04/02/2024"
"Western","KARONGI","Birambo","Amatunda","1200","04/02/2024"
"Western","KARONGI","Birambo","Amashu","400","04/02/2024"
"Western","KARONGI","Birambo","Amashaza","2000","04/02/2024"
"Western","KARONGI","Birambo","Amateke","400","04/02/2024"
"Western","KARONGI","Birambo","Ibijumba","500","04/02/2024"
"Western","KARONGI","Birambo","Imyumbati","500","04/02/2024"
"Western","KARONGI","Birambo","Urusenda","800","04/02/2024"
"Western","KARONGI","Birambo","Sereli","450","04/02/2024"
"Western","KARONGI","Birambo","Isukari","1800","04/02/2024"
"Western","KARONGI","Birambo","Inkoko - Isake","9500","04/02/2024"
"Western","KARONGI","Birambo","Ifi - isambaza","2450","04/02/2024"
"Western","KARONGI","Birambo","Isombe","900","04/02/2024"
"Western","KARONGI","Birambo","Tungurusumu","1500","04/02/2024"
"Western","KARONGI","Birambo","Igi- Pondeze","200","04/02/2024"
"Western","KARONGI","Birambo","igi - irinyaRwanda","200","04/02/2024"
"Western","KARONGI","Birambo","Igitoki","450","04/02/2024"
"Western","KARONGI","Birambo","Soya","700","04/02/2024"
"Western","KARONGI","Birambo","Puwavuro","800","04/02/2024"
"Western","KARONGI","Birambo","Beterave","700","04/02/2024"
"Western","KARONGI","Birambo","Karoti","400","04/02/2024"
"Western","KARONGI","Birambo","Inyanya","800","04/02/2024"
"Western","KARONGI","Birambo","Ifi- Indagara-umunyu","3500","04/02/2024"
"Western","KARONGI","Birambo","Ubunyobwa","1800","04/02/2024"
"Western","KARONGI","Birambo","Ifu-amasaka","800","04/02/2024"
"Western","KARONGI","Birambo","Ifu-ibigori","600","04/02/2024"
"Western","KARONGI","Birambo","Ifu-imyumbati","900","04/02/2024"
"Western","KARONGI","Birambo","Umuceri - RW - Kigori","1200","04/02/2024"
"Western","KARONGI","Birambo","Umuceri - Tz No 2","1300","04/02/2024"
"Western","KARONGI","Birambo","Umuceri - Umuhinde","1400","04/02/2024"
"Western","KARONGI","Birambo","Ibishyimbo Shyushya","600","04/02/2024"
"Western","KARONGI","Birambo","Ibishyimbo Ibinyarwanda","600","04/02/2024"
"Western","KARONGI","Birambo","Ibishyimbo - Mushingiriro","600","04/02/2024"
"Western","KARONGI","Birambo","Amasaka","600","04/02/2024"
"Western","KARONGI","Birambo","Ibigori","350","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Inkoko - Isake","1850","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Inkoko","4250","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Ihene","46000","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Tungurusumu","3500","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu - Ibigori - MINIMEX","1100","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Urunyogwe","2000","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibitonore","1700","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubuki","5000","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu-ibigori-yo-mumahanga","900","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","inshyushyu","500","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifu-imyumbati","900","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","IFI - Tilapia","4500","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama-inka- Iroti","5500","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama-inka-imvange","4200","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyama - Inkoko - rwanda","6000","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","inyama - inkoko - pondezi","5000","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","igi - irinyaRwanda","250","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Igi- Pondeze","150","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ifi- Indagara-umunyu","2500","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Indimu","1200","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Amacunga","1000","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ubunyobwa","2800","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Karoti","700","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Inyanya","1200","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Urusenda","1000","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibinyomoro","1400","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Amatunda","2500","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Mandarine","1500","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Igitoki","400","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Imyumbati","600","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibijumba","350","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri-Tz","2200","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","ibitunguru-bitukura","1300","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","ibirayi - Kirundo","600","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibirayi- Kinigi Grade 2","650","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Amavuta ubuto","2100","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Umuceri - Umuhinde","1400","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Isukari","1700","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Amateke","450","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo/Mutiki","800","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Kiryumukwe","800","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Colta","1200","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Ibinyarwanda","550","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Soya","700","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ingano","1000","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Amasaka","600","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibishyimbo Shyushya","650","04/02/2024"
"Kigali City","KICUKIRO","Gahoromani","Ibigori","300","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Ubuki","5750","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Amakara","12250","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Ifi- Indagara-umunyu","3350","04/02/2024"
"Eastern","BUGESERA","Ruhuha","inyama-inka-imvange","3950","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Inyama-inka- Iroti","5000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ifu-ibigori-yo-mumahanga","1000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","IFI - Tilapia","3600","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ifi - isambaza","9000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Avoka","600","04/02/2024"
"Western","NYAMASHEKE","Rwesero","igi - irinyaRwanda","200","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Igi- Pondeze","180","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Isukari","1700","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Amavuta ubuto","2200","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Amavuta - Amamesa","2500","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Amapera","300","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Mandarine","1000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Amacunga","600","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Imineke","1000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Inanasi","300","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Indimu","1000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Amatunda","1800","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ibinyomoro","1300","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Urusenda","1800","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Beterave","1000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Puwavuro","1300","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Puwaro","1200","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Sereli","1500","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Imiteja","1000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Dodo","200","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Amashu","300","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Karoti","700","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Inyanya","1200","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Tungurusumu","2000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","ibitunguru-bitukura","1500","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ibihaza","250","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ibirayi- Kinigi Grade 2","600","04/02/2024"
"Western","NYAMASHEKE","Rwesero","ibirayi - Kirundo","600","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ibirayi - Nyirakabondo","600","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ifu-imyumbati","750","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Imyumbati","600","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Igitoki","400","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ibijumba","400","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Amateke","350","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Amakara","8500","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ifu-ingano","1300","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ingano","1200","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ifu-amasaka","700","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Amasaka","650","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ubunyobwa","1600","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Soya","800","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ifu-ibigori","700","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ibigori","450","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ifu - Ibigori - Mugurusu","1000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Umuceri - RW - Kigori","1100","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Umuceri-RW","1200","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Umuceri-Tz","1700","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ibishyimbo Ibinyarwanda","650","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Ibishyimbo - Mushingiriro","650","04/02/2024"
"Western","NYAMASHEKE","Rwesero","inyama-inka-imvange","4000","04/02/2024"
"Western","NYAMASHEKE","Rwesero","Inyama-inka- Iroti","4500","04/02/2024"
"Kigali City","GASABO","Kimironko","inshyushyu","650","04/02/2024"
"Kigali City","GASABO","Kimironko","Ifu - Ibigori - Mugurusu","1000","04/02/2024"
"Kigali City","GASABO","Kimironko","Ifu - Ibigori - Gashumba","1050","04/02/2024"
"Kigali City","GASABO","Kimironko","Ifu - Ibigori - MINIMEX","1200","04/02/2024"
"Kigali City","GASABO","Kimironko","Umuceri-Tz","2100","04/02/2024"
"Kigali City","GASABO","Kimironko","Umuceri - Umuhinde","1400","04/02/2024"
"Kigali City","GASABO","Kimironko","Umuceri-Asia","1400","04/02/2024"
"Kigali City","GASABO","Kimironko","Umuceri Thailand","1733","04/02/2024"
"Kigali City","GASABO","Kimironko","Umuceri Pakistani","1500","04/02/2024"
"Kigali City","GASABO","Kimironko","Umuceri - Rw - Luck rice","1250","04/02/2024"
"Kigali City","GASABO","Kimironko","Umuceri - Rw - Gikonko","1150","04/02/2024"
"Kigali City","GASABO","Kimironko","Umuceri - RW - Kigori","1050","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibirayi- Kinigi Grade 1","690","04/02/2024"
"Kigali City","GASABO","Kimironko","Igitoki","460","04/02/2024"
"Kigali City","GASABO","Kimironko","Imyumbati","900","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibijumba","533","04/02/2024"
"Kigali City","GASABO","Kimironko","ibirayi - Kirundo","600","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibirayi- Kinigi Grade 2","650","04/02/2024"
"Kigali City","GASABO","Kimironko","Soya","1000","04/02/2024"
"Kigali City","GASABO","Kimironko","Ingano","1150","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibigori","500","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibishyimbo/Mutiki","1000","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibishyimbo - Injyamane","1400","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibishyimbo Colta","1200","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibishyimbo Shyushya","800","04/02/2024"
"Kigali City","GASABO","Kimironko","Amacunga","1100","04/02/2024"
"Kigali City","GASABO","Kimironko","Amatunda","2500","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibinyomoro","1800","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibitunguru-umweru","2000","04/02/2024"
"Kigali City","GASABO","Kimironko","Puwavuro","1400","04/02/2024"
"Kigali City","GASABO","Kimironko","Amashaza","2200","04/02/2024"
"Kigali City","GASABO","Kimironko","Ibitonore","1500","04/02/2024"
"Kigali City","GASABO","Kimironko","ibitunguru-bitukura","1400","04/02/2024"
"Kigali City","GASABO","Kimironko","Inyanya","1200","04/02/2024"
"Kigali City","GASABO","Kimironko","Karoti","900","04/02/2024"
"Kigali City","GASABO","Kimironko","igi - irinyaRwanda","250","04/02/2024"
"Kigali City","GASABO","Kimironko","Igi- Pondeze","150","04/02/2024"
"Kigali City","GASABO","Kimironko","Inyama - Inkoko - rwanda","5500","04/02/2024"
"Kigali City","GASABO","Kimironko","inyama - inkoko - pondezi","3900","04/02/2024"
"Kigali City","GASABO","Kimironko","Inyama-ihene","5000","04/02/2024"
"Kigali City","GASABO","Kimironko","Inyama-ingurube","3600","04/02/2024"
"Kigali City","GASABO","Kimironko","IFI - Tomson","2900","04/02/2024"
"Kigali City","GASABO","Kimironko","IFI - Tilapia","4500","04/02/2024"
"Kigali City","GASABO","Kimironko","inyama-inka-imvange","4400","04/02/2024"
"Kigali City","GASABO","Kimironko","Inyama-inka- Iroti","5500","04/02/2024"
"Eastern","BUGESERA","Ruhuha","igi - irinyaRwanda","250","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Igi- Pondeze","200","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Umuceri - Umuhinde","1420","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Umuceri - RW - Kigori","1180","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Amavuta ubuto","2020","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Amavuta - Amamesa","3050","04/02/2024"
"Eastern","BUGESERA","Ruhuha","inshyushyu","600","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Ibitoki-inkashi","310","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Dodo","290","04/02/2024"
"Eastern","BUGESERA","Ruhuha","Amashu","260","04/02/2024"
